"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"50054853","2021-01-05 12:26:00","8:02 row","""8:02.2""","482.2","","","2011","","24","188","1:59.8","203","998","134","163","132","43","Hwt","Indoor Rower","No",""
"49970849","2021-01-03 13:03:00","30:54 row","""30:54.8""","1854.8","","","7155","","21","655","2:09.6","161","853","436","154","130","43","Hwt","Indoor Rower","No",""
"49930581","2021-01-02 13:07:00","20:16 row","""20:16.4""","1216.4","","","5010","","26","487","2:01.3","196","973","328","176","116","43","Hwt","Indoor Rower","No",""
"49892806","2021-01-01 12:40:00","43:26 row","""43:26.3""","2606.3","","","10004","","21","914","2:10.2","158","844","607","162","130","43","Hwt","Indoor Rower","No",""
"49862216","2020-12-31 12:06:00","30:02 row","""30:02.6""","1802.6","","","7010","","21","632","2:08.5","165","866","431","162","131","43","Hwt","Indoor Rower","No",""
"49838653","2020-12-30 11:44:00","30:01 row","""30:01.8""","1801.8","","","6944","","22","641","2:09.7","160","851","422","158","128","43","Hwt","Indoor Rower","No",""
"49770070","2020-12-28 12:46:00","30:02 row","""30:02.2""","1802.2","","","7111","","22","638","2:06.7","172","891","444","168","124","43","Hwt","Indoor Rower","No",""
"49743541","2020-12-27 12:16:00","30:03 row","""30:03.1""","1803.1","","","6900","","21","644","2:10.6","157","840","416","166","122","43","Hwt","Indoor Rower","No",""
"49696818","2020-12-25 10:49:00","21:01 row","""21:01.1""","1261.1","","","5008","","22","466","2:05.9","175","903","314","164","133","43","Hwt","Indoor Rower","No",""
"49672088","2020-12-24 13:44:00","20:56 row","""20:56.8""","1256.8","","","5005","","22","459","2:05.5","177","908","314","166","131","43","Hwt","Indoor Rower","No",""
"49671413","2020-12-24 13:21:00","11:00 row","""11:00.4""","660.4","","","2611","","25","269","2:06.4","173","895","163","158","130","43","Hwt","Indoor Rower","No",""
"49599851","2020-12-22 13:31:00","21:15 row","""21:15.9""","1275.9","","","5011","","22","465","2:07.3","170","883","310","157","126","43","Hwt","Indoor Rower","No",""
"49529007","2020-12-20 12:39:00","21:00 row","""21:00.8""","1260.8","","","5010","","24","496","2:05.8","176","904","314","161","127","43","Hwt","Indoor Rower","No",""
"49496430","2020-12-19 13:36:00","21097m row","""1:32:34.2""","5554.2","","","21097","","21","1972","2:11.6","153","828","1275","169","126","43","Hwt","Indoor Rower","Yes",""
"49496431","2020-12-19 12:03:00","120m row","""0:32.5""","32.5","","","120","","20","11","2:15.4","141","785","7","","127","43","Hwt","Indoor Rower","No",""
"49464282","2020-12-18 13:06:00","20:06 row","""20:06.5""","1206.5","","","5003","","25","486","2:00.5","200","987","329","175","123","43","Hwt","Indoor Rower","No",""
"49429481","2020-12-17 12:54:00","43:00 row","""43:00.7""","2580.7","","","10015","","20","867","2:08.8","164","863","616","165","127","43","Hwt","Indoor Rower","No",""
"49395704","2020-12-16 13:01:00","20:59 row","""20:59.9""","1259.9","","","5005","","20","422","2:05.8","176","904","313","166","126","43","Hwt","Indoor Rower","No",""
"49358144","2020-12-15 12:55:00","43:17 row","""43:17.2""","2597.2","","","10006","","20","875","2:09.7","160","851","609","155","126","43","Hwt","Indoor Rower","No",""
"49319020","2020-12-14 12:35:00","21:20 row","""21:20.1""","1280.1","","","5004","","22","453","2:07.9","167","875","309","166","126","43","Hwt","Indoor Rower","No",""
"49183670","2020-12-10 12:37:00","30:02 row","""30:02.2""","1802.2","","","7217","","21","623","2:04.8","180","918","457","171","129","43","Hwt","Indoor Rower","No",""
"49108062","2020-12-08 12:30:00","20:46 row","""20:46.5""","1246.5","","","5016","","23","477","2:04.2","182","927","319","165","128","43","Hwt","Indoor Rower","No",""
"49070472","2020-12-07 13:09:00","20:21 row","""20:21.6""","1221.6","","","5008","","22","450","2:01.9","193","963","324","172","129","43","Hwt","Indoor Rower","No",""
"49031337","2020-12-06 12:29:00","30:02 row","""30:02.3""","1802.3","","","7044","","22","645","2:07.9","167","875","434","166","127","43","Hwt","Indoor Rower","No",""
"49002422","2020-12-05 15:11:00","21:15 row","""21:15.2""","1275.2","","","5004","","21","452","2:07.4","169","882","309","167","128","43","Hwt","Indoor Rower","No",""
"48859026","2020-12-01 18:18:00","21:16 row","""21:16.0""","1276","","","5009","","22","445","2:07.3","169","882","312","165","132","43","Hwt","Indoor Rower","No",""
"48806526","2020-11-30 13:05:00","30:01 row","""30:01.8""","1801.8","","","7085","","21","625","2:07.1","170","885","441","160","130","43","Hwt","Indoor Rower","No",""
"48768905","2020-11-29 12:06:00","21:10 row","""21:10.6""","1270.6","","","5007","","22","452","2:06.8","171","889","312","164","130","43","Hwt","Indoor Rower","No",""
"48729682","2020-11-28 10:34:00","33:34 row","""33:34.2""","2014.2","","","8003","","24","796","2:05.8","176","904","503","168","127","43","Hwt","Indoor Rower","No",""
"48729683","2020-11-27 12:52:00","9:03 row","""9:03.8""","543.8","","","2124","","20","184","2:08.0","167","874","131","152","130","43","Hwt","Indoor Rower","No",""
"48631150","2020-11-25 13:03:00","21:28 row","""21:28.5""","1288.5","","","5005","","20","431","2:08.7","164","864","308","158","126","43","Hwt","Indoor Rower","No",""
"48600313","2020-11-24 12:54:00","20:59 row","""20:59.7""","1259.7","","","5010","","20","423","2:05.7","176","906","315","160","130","43","Hwt","Indoor Rower","No",""
"48573048","2020-11-23 13:10:00","20:25 row","""20:25.0""","1225","","","5012","","25","488","2:02.2","192","959","325","174","130","43","Hwt","Indoor Rower","No",""
"48521162","2020-11-21 13:13:00","21098m row","""1:34:22.3""","5662.3","","","21098","","22","2033","2:14.1","145","798","1254","168","127","43","Hwt","Indoor Rower","No",""
"48449369","2020-11-18 17:53:00","11:46 row","""11:46.4""","706.4","","","2800","","22","261","2:06.1","174","900","176","163","124","43","Hwt","Indoor Rower","No",""
"48412958","2020-11-17 13:10:00","21:27 row","""21:27.0""","1287","","","5006","","21","448","2:08.5","165","867","308","155","127","43","Hwt","Indoor Rower","No",""
"48360809","2020-11-15 13:16:00","43:47 row","""43:47.4""","2627.4","","","10008","","20","890","2:11.2","155","832","604","159","125","43","Hwt","Indoor Rower","No",""
"48332140","2020-11-14 10:30:00","28:45 row","""28:45.7""","1725.7","","","6885","","24","686","2:05.3","178","911","435","186","125","43","Hwt","Indoor Rower","No",""
"48332144","2020-11-14 09:52:00","4:20 row","""4:20.1""","260.1","","","954","","20","87","2:16.3","138","775","56","146","126","43","Hwt","Indoor Rower","No",""
"48332146","2020-11-13 13:03:00","21:21 row","""21:21.1""","1281.1","","","5012","","21","449","2:07.8","168","877","310","158","129","43","Hwt","Indoor Rower","No",""
"48287797","2020-11-12 13:05:00","21:02 row","""21:02.8""","1262.8","","","5009","","23","460","2:06.0","175","901","315","164","130","43","Hwt","Indoor Rower","No",""
"48234882","2020-11-10 13:05:00","20:52 row","""20:52.6""","1252.6","","","5007","","23","449","2:05.0","179","915","318","165","131","43","Hwt","Indoor Rower","No",""
"48235050","2020-11-09 00:00:00","1,949m row","""7:58.1""","478.1","","","1949","","","","2:02.6","190","952","126","","","43","Hwt","Indoor Rower","No",""
"48183650","2020-11-08 12:19:00","21:53 row","""21:53.8""","1313.8","","","5003","","21","464","2:11.3","155","832","302","154","129","43","Hwt","Indoor Rower","No",""
"48182580","2020-11-08 10:51:00","8:13 row","""8:13.3""","493.3","","","2009","","22","178","2:02.7","189","950","130","158","129","43","Hwt","Indoor Rower","No",""
"48183642","2020-11-08 00:00:00","2,697m row","""11:53.1""","713.1","","","2697","","","","2:12.2","151","821","163","","","43","Hwt","Indoor Rower","No",""
"48164090","2020-11-07 12:17:00","30:01 row","""30:01.3""","1801.3","","","7088","","21","628","2:07.0","171","887","442","174","131","43","Hwt","Indoor Rower","No",""
"48144602","2020-11-06 00:00:00","2,003m row","""8:20.1""","500.1","","","2003","","","","2:04.8","180","919","128","","","43","Hwt","Indoor Rower","No",""
"48144592","2020-11-06 00:00:00","2,135m row","""9:10.0""","550","","","2135","","","","2:08.8","164","863","132","","","43","Hwt","Indoor Rower","No",""
"48122678","2020-11-05 13:19:00","8:17 row","""8:17.3""","497.3","","","2007","","22","178","2:03.8","184","933","128","","136","43","Hwt","Indoor Rower","No",""
"48050416","2020-10-31 00:00:00","10,004m row","""43:11.5""","2591.5","","","10004","","","","2:09.5","161","854","615","","","43","Hwt","Indoor Rower","No",""
"47822290","2020-10-24 12:08:00","20:55 row","""20:55.0""","1255","","","5019","","23","457","2:05.0","179","916","316","","117","43","Hwt","Indoor Rower","No",""
"47671896","2020-10-17 12:20:00","30:03 row","""30:03.2""","1803.2","","","6981","","21","624","2:09.1","162","859","427","165","125","43","Hwt","Indoor Rower","No",""
"47533105","2020-10-11 11:49:00","30:01 row","""30:01.5""","1801.5","","","6627","","21","625","2:15.9","139","779","387","150","","43","Hwt","Indoor Rower","No",""
"47532608","2020-10-11 11:04:00","30:01 row","""30:01.1""","1801.1","","","7082","","22","646","2:07.1","170","885","439","167","","43","Hwt","Indoor Rower","No",""
"47341216","2020-10-03 11:39:00","30:01 row","""30:01.4""","1801.4","","","7005","","21","631","2:08.5","165","866","431","165","","42","Hwt","Indoor Rower","No",""
"47079451","2020-09-22 13:12:00","1000m row","""3:36.6""","216.6","","","1000","","27","97","1:48.3","276","1248","71","164","135","42","Hwt","Indoor Rower","No",""
"47079453","2020-09-22 12:41:00","11:03 row","""11:03.5""","663.5","","","2622","","21","233","2:06.5","173","894","164","156","123","42","Hwt","Indoor Rower","No",""
"47031707","2020-09-20 11:08:00","30:01 row","""30:01.5""","1801.5","","","7083","","21","626","2:07.1","170","885","440","157","","42","Hwt","Indoor Rower","No",""
"46773622","2020-09-07 00:00:00","5,004m row","""20:57.3""","1257.3","","","5004","","","","2:05.6","177","907","317","","","42","Hwt","Indoor Rower","No",""
"46747870","2020-09-06 11:46:00","30:01 row","""30:01.3""","1801.3","","","7171","","21","643","2:05.5","177","907","452","161","","42","Hwt","Indoor Rower","No",""
"46773646","2020-09-04 00:00:00","5,000m row","""20:15.0""","1215","","","5000","","","","2:01.5","195","971","328","","","42","Hwt","Indoor Rower","No",""
"46676093","2020-08-31 11:33:00","1:40 row","""1:40.9""","100.9","","","386","","22","37","2:10.6","157","839","23","145","128","42","Hwt","Indoor Rower","No",""
"46628697","2020-08-31 11:26:00","20:53 row","""20:53.2""","1253.2","","","5006","","22","447","2:05.1","178","914","317","162","128","42","Hwt","Indoor Rower","No",""
"46613047","2020-08-30 13:15:00","32:21 row","""32:21.3""","1941.3","","","7047","","20","647","2:17.7","134","760","406","145","137","42","Hwt","Indoor Rower","No",""
"46613049","2020-08-30 12:37:00","30:00 row","""30:00.5""","1800.5","","","7079","","20","613","2:07.1","170","885","439","159","","42","Hwt","Indoor Rower","No",""
"46577319","2020-08-28 12:47:00","30:00 row","""30:00.7""","1800.7","","","7154","","21","620","2:05.8","176","904","450","163","","42","Hwt","Indoor Rower","No",""
"46535073","2020-08-26 12:53:00","30:00 row","""30:00.7""","1800.7","","","7079","","21","638","2:07.1","170","885","439","161","","42","Hwt","Indoor Rower","No",""
"46535060","2020-08-25 00:00:00","5,005m row","""20:38.7""","1238.7","","","5005","","","","2:03.7","185","935","322","","","42","Hwt","Indoor Rower","No",""
"46257916","2020-08-13 13:08:00","42:17 row","""42:17.1""","2537.1","","","10008","","21","892","2:06.7","172","891","625","160","119","42","Hwt","Indoor Rower","No",""
"46238188","2020-08-12 13:17:00","30:01 row","""30:01.0""","1801","","","7138","","21","623","2:06.1","174","899","447","167","","42","Hwt","Indoor Rower","No",""
"46214154","2020-08-11 12:45:00","30:01 row","""30:01.2""","1801.2","","","7300","","21","639","2:03.3","186","941","468","165","","42","Hwt","Indoor Rower","No",""
"46223876","2020-08-10 00:00:00","5,007m row","""20:43.2""","1243.2","","","5007","","","","2:04.1","183","929","321","","","42","Hwt","Indoor Rower","No",""
"46214155","2020-08-09 10:49:00","1:29 row","""1:29.2""","89.2","","","340","","22","32","2:11.1","155","833","20","137","126","42","Hwt","Indoor Rower","No",""
"46173903","2020-08-09 10:31:00","30:00 row","""30:00.5""","1800.5","","","7135","","21","640","2:06.1","174","899","447","156","","42","Hwt","Indoor Rower","No",""
"46173904","2020-08-09 10:01:00","1:47 row","""1:47.8""","107.8","","","424","","21","38","2:07.1","170","886","26","","126","42","Hwt","Indoor Rower","No",""
"46173905","2020-08-07 12:49:00","3:40 row","""3:40.5""","220.5","","","991","","23","94","1:51.2","254","1174","71","162","143","42","Hwt","Indoor Rower","No",""
"46079407","2020-08-04 12:42:00","30:01 row","""30:01.9""","1801.9","","","7317","","21","639","2:03.1","187","945","471","166","","42","Hwt","Indoor Rower","No",""
"46036205","2020-08-02 10:49:00","1:58 row","""1:58.0""","118","","","487","","23","45","2:01.1","197","977","32","150","125","42","Hwt","Indoor Rower","No",""
"46036037","2020-08-02 10:32:00","26:22 row","""26:22.0""","1582","","","6167","","22","568","2:08.2","166","870","381","150","128","42","Hwt","Indoor Rower","No",""
"46036038","2020-08-02 10:05:00","0:24 row","""0:24.7""","24.7","","","98","","22","9","2:06.0","175","901","6","106","129","42","Hwt","Indoor Rower","No",""
"45988190","2020-07-30 12:46:00","42:19 row","""42:19.0""","2539","","","10004","","20","860","2:06.8","171","889","625","160","124","42","Hwt","Indoor Rower","No",""
"45967665","2020-07-29 12:44:00","19:53 row","""19:53.9""","1193.9","","","5012","","23","450","1:59.1","207","1012","334","167","122","42","Hwt","Indoor Rower","No",""
"45921586","2020-07-27 12:25:00","30:02 row","""30:02.5""","1802.5","","","7203","","21","632","2:05.1","179","914","454","154","","42","Hwt","Indoor Rower","No",""
"45902197","2020-07-26 11:31:00","8:37 row","""8:37.5""","517.5","","","2011","","21","176","2:08.6","164","865","124","157","119","42","Hwt","Indoor Rower","No",""
"45901617","2020-07-26 11:05:00","30:01 row","""30:01.4""","1801.4","","","7141","","21","637","2:06.1","174","900","448","164","","42","Hwt","Indoor Rower","No",""
"45901619","2020-07-26 10:28:00","17:01 row","""17:01.6""","1021.6","","","4042","","21","360","2:06.3","173","896","252","","119","42","Hwt","Indoor Rower","No",""
"45883821","2020-07-25 11:44:00","9:22 row","""9:22.5""","562.5","","","2211","","21","195","2:07.2","170","885","137","156","123","42","Hwt","Indoor Rower","No",""
"45883479","2020-07-25 11:13:00","21:39 row","""21:39.7""","1299.7","","","5159","","22","463","2:05.9","175","902","323","145","123","42","Hwt","Indoor Rower","No",""
"45883480","2020-07-25 10:51:00","1:58 row","""1:58.6""","118.6","","","466","","21","42","2:07.2","170","884","29","","123","42","Hwt","Indoor Rower","No",""
"45853319","2020-07-23 13:26:00","30:00 row","""30:00.0""","1800","","","7522","","24","716","1:59.6","204","1003","501","173","122","42","Hwt","Indoor Rower","Yes",""
"45834153","2020-07-22 13:13:00","30:01 row","""30:01.3""","1801.3","","","7123","","21","631","2:06.4","173","895","445","164","","42","Hwt","Indoor Rower","No",""
"45813673","2020-07-21 12:56:00","30:01 row","""30:01.3""","1801.3","","","7183","","22","650","2:05.3","178","911","454","162","","42","Hwt","Indoor Rower","No",""
"45783041","2020-07-19 18:14:00","33:21 row","""33:21.6""","2001.6","","","7688","","21","693","2:10.1","159","846","466","153","126","42","Hwt","Indoor Rower","No",""
"45746167","2020-07-17 12:21:00","30:02 row","""30:02.2""","1802.2","","","7174","","22","632","2:05.6","177","907","449","163","125","42","Hwt","Indoor Rower","No",""
"45707399","2020-07-14 13:11:00","4:13 row","""4:13.5""","253.5","","","1089","","26","109","1:56.3","222","1063","75","164","124","42","Hwt","Indoor Rower","No",""
"45707402","2020-07-14 13:02:00","7:14 row","""7:14.1""","434.1","","","1845","","24","172","1:57.6","215","1039","124","168","125","42","Hwt","Indoor Rower","No",""
"45707404","2020-07-14 12:49:00","10:48 row","""10:48.3""","648.3","","","2568","","21","229","2:06.2","174","898","161","150","124","42","Hwt","Indoor Rower","No",""
"45707405","2020-07-12 12:45:00","4:53 row","""4:53.8""","293.8","","","1150","","21","103","2:07.7","168","877","71","143","127","42","Hwt","Indoor Rower","No",""
"45707406","2020-07-12 12:39:00","5:38 row","""5:38.6""","338.6","","","1312","","22","122","2:09.0","163","860","80","136","127","42","Hwt","Indoor Rower","No",""
"45638271","2020-07-11 11:51:00","30:01 row","""30:01.0""","1801","","","6809","","21","615","2:12.2","151","820","408","145","","42","Hwt","Indoor Rower","No",""
"45637463","2020-07-11 10:38:00","1:10 row","""1:10.6""","70.6","","","218","","18","21","2:41.9","82","583","11","139","128","42","Hwt","Indoor Rower","No",""
"45637374","2020-07-11 10:34:00","30:12 row","""30:12.9""","1812.9","","","7434","","23","668","2:01.9","193","964","482","176","128","42","Hwt","Indoor Rower","No",""
"45637375","2020-07-10 12:50:00","30:01 row","""30:01.0""","1801","","","7094","","21","642","2:06.9","171","888","440","151","","42","Hwt","Indoor Rower","No",""
"45583917","2020-07-08 13:22:00","30:03 row","""30:03.1""","1803.1","","","7111","","21","632","2:06.7","172","891","442","156","125","42","Hwt","Indoor Rower","No",""
"45562916","2020-07-07 12:50:00","30:00 row","""30:00.9""","1800.9","","","7152","","21","635","2:05.9","175","903","449","155","","42","Hwt","Indoor Rower","No",""
"45562917","2020-07-07 12:17:00","2:26 row","""2:26.2""","146.2","","","572","","21","51","2:07.7","168","877","35","127","127","42","Hwt","Indoor Rower","No",""
"45503236","2020-07-03 13:57:00","5:20 row","""5:20.0""","320","","","1253","","21","109","2:07.6","168","878","77","146","124","42","Hwt","Indoor Rower","No",""
"45503237","2020-07-03 13:46:00","16:53 row","""16:53.3""","1013.3","","","4007","","20","338","2:06.4","173","895","250","148","125","42","Hwt","Indoor Rower","No",""
"45503239","2020-07-03 13:18:00","10:09 row","""10:09.0""","609","","","2394","","20","207","2:07.1","170","885","149","","126","42","Hwt","Indoor Rower","No",""
"45459343","2020-07-01 18:25:00","19:58 row","""19:58.8""","1198.8","","","5006","","23","465","1:59.7","204","1001","333","","133","42","Hwt","Indoor Rower","No",""
"45453802","2020-07-01 13:12:00","4:34 row","""4:34.0""","274","","","1007","","21","98","2:16.0","139","778","59","138","132","42","Hwt","Indoor Rower","No",""
"45453685","2020-07-01 13:03:00","14:03 row","""14:03.9""","843.9","","","3591","","25","356","1:57.5","216","1042","243","173","132","42","Hwt","Indoor Rower","No",""
"45453686","2020-07-01 12:46:00","4:16 row","""4:16.4""","256.4","","","1017","","22","96","2:06.0","175","901","64","141","113","42","Hwt","Indoor Rower","No",""
"45433355","2020-06-30 12:53:00","4:38 row","""4:38.5""","278.5","","","1010","","22","101","2:17.8","134","759","58","139","115","42","Hwt","Indoor Rower","No",""
"45433358","2020-06-30 12:46:00","5x500m/2:00r row","""8:39.9""","519.9","10:00.0","600","2500","1044","29","359","1:43.9","311","1371","196","174","115","42","Hwt","Indoor Rower","No",""
"45433360","2020-06-30 12:27:00","4:46 row","""4:46.4""","286.4","","","1144","","22","107","2:05.1","178","914","72","143","115","42","Hwt","Indoor Rower","No",""
"45393517","2020-06-28 11:02:00","41:55 row","""41:55.0""","2515","","","10003","","22","911","2:05.7","176","906","632","153","114","42","Hwt","Indoor Rower","No",""
"45376662","2020-06-27 12:44:00","21:26 row","""21:26.9""","1286.9","","","5007","","22","469","2:08.5","165","867","307","158","115","42","Hwt","Indoor Rower","No",""
"45376663","2020-06-27 12:21:00","5:12 row","""5:12.1""","312.1","","","1205","","21","114","2:09.5","161","854","73","146","114","42","Hwt","Indoor Rower","No",""
"45376665","2020-06-27 12:11:00","3:46 row","""3:46.1""","226.1","","","867","","22","83","2:10.3","158","843","53","143","115","42","Hwt","Indoor Rower","No",""
"45376667","2020-06-27 11:56:00","21:41 row","""21:41.2""","1301.2","","","5011","","22","478","2:09.8","160","850","304","148","115","42","Hwt","Indoor Rower","No",""
"45376669","2020-06-27 11:31:00","4:27 row","""4:27.9""","267.9","","","1008","","22","100","2:12.8","149","813","60","138","115","42","Hwt","Indoor Rower","No",""
"45375122","2020-06-27 10:37:00","34:41 row","""34:41.0""","2081","","","8506","","24","820","2:02.3","191","958","550","175","115","42","Hwt","Indoor Rower","No",""
"45367281","2020-06-26 19:01:00","30:02 row","""30:02.2""","1802.2","","","7030","","22","651","2:08.1","166","871","432","153","124","42","Hwt","Indoor Rower","No",""
"45367282","2020-06-26 13:30:00","5:39 row","""5:39.5""","339.5","","","1290","","22","124","2:11.5","154","828","78","140","120","42","Hwt","Indoor Rower","No",""
"45367287","2020-06-26 13:19:00","10:02 row","""10:02.5""","602.5","","","2305","","22","223","2:10.6","157","839","139","137","","42","Hwt","Indoor Rower","No",""
"45343179","2020-06-25 13:05:00","30:01 row","""30:01.8""","1801.8","","","7188","","23","674","2:05.3","178","911","455","160","","42","Hwt","Indoor Rower","No",""
"45330186","2020-06-24 18:38:00","30:02 row","""30:02.0""","1802","","","7108","","21","629","2:06.7","172","891","442","156","","42","Hwt","Indoor Rower","No",""
"45324271","2020-06-24 12:57:00","17:48 row","""17:48.2""","1068.2","","","4182","","21","377","2:07.7","168","878","259","151","111","42","Hwt","Indoor Rower","No",""
