"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"27153310","2016-08-24 18:55:00","10:00 row","""10:00.0""","600","","","2454","","22","656","2:02.2","192","959","157","255","134","38","Hwt","Indoor Rower","No",""
"27153311","2016-08-21 10:54:00","5:00 row","""5:00.0""","300","","","1101","","21","634","2:16.2","138","776","62","","149","38","Hwt","Indoor Rower","No",""
"27153312","2016-08-21 10:21:00","2:30 row","""2:30.0""","150","","","810","0","40","224","1:32.5","441","1817","72","","150","38","Hwt","Indoor Rower","No",""
"27153313","2016-08-21 10:11:00","10:00 row","""10:00.0""","600","","","2328","","21","1276","2:08.8","164","862","141","","151","38","Hwt","Indoor Rower","No",""
"27113194","2016-08-19 13:09:00","3000m row","""12:38.0""","758","","","3000","","21","799","2:06.3","174","897","187","","144","38","Hwt","Indoor Rower","No",""
"27113195","2016-08-19 12:51:00","3000m row","""12:44.1""","764.1","","","3000","","20","1578","2:07.3","169","883","185","","144","38","Hwt","Indoor Rower","No",""
"27107796","2016-08-18 00:00:00","2,000m row","""8:18.8""","498.8","","","2000","","","","2:04.7","180","921","128","","","38","Hwt","Indoor Rower","No",""
"27113197","2016-08-17 19:57:00","10:00 row","""10:00.0""","600","","","2250","","21","1242","2:13.3","148","808","132","","129","38","Hwt","Indoor Rower","No",""
"27113199","2016-08-17 19:47:00","0:06 row","""0:06.6""","6.6","","","21","","9","2","2:37.1","90","610","1","","","38","Hwt","Indoor Rower","No",""
"27113200","2016-08-17 19:26:00","500m row","""1:43.0""","103","","","500","","32","157","1:43.0","320","1402","37","","141","38","Hwt","Indoor Rower","No",""
"27113201","2016-08-17 19:20:00","500m row","""1:44.3""","104.3","","","500","","30","148","1:44.3","308","1361","36","","141","38","Hwt","Indoor Rower","No",""
"27113202","2016-08-17 19:14:00","10:00 row","""10:00.0""","600","","","2314","","21","628","2:09.6","161","852","141","","141","38","Hwt","Indoor Rower","No",""
"27091102","2016-08-16 00:00:00","2,000m row","""8:09.1""","489.1","","","2000","","","","2:02.2","191","958","130","","","38","Hwt","Indoor Rower","No",""
"27083506","2016-08-15 14:06:00","3000m row","""12:05.4""","725.4","","","3000","","23","806","2:00.9","198","981","196","255","137","38","Hwt","Indoor Rower","No",""
"27083509","2016-08-15 13:41:00","5000m row","""21:17.8""","1277.8","","","5000","","21","1339","2:07.7","168","877","308","184","138","38","Hwt","Indoor Rower","No",""
"27076059","2016-08-14 10:50:00","500m row","""1:40.0""","100","","","500","","32","306","1:40.0","350","1504","39","","135","38","Hwt","Indoor Rower","No",""
"27076067","2016-08-14 10:16:00","15:00 row","""15:00.0""","900","","","3501","","22","968","2:08.5","165","867","214","","136","38","Hwt","Indoor Rower","No",""
"27076068","2016-08-10 19:51:00","5:00 row","""5:00.0""","300","","","1111","","20","305","2:15.0","142","789","65","","137","38","Hwt","Indoor Rower","No",""
"27076069","2016-08-10 19:12:00","15:00 row","""15:00.0""","900","","","3571","","22","954","2:06.0","175","901","223","","138","38","Hwt","Indoor Rower","No",""
"27076070","2016-08-07 10:22:00","500m row","""1:44.3""","104.3","","","500","","33","178","1:44.3","308","1361","35","","138","38","Hwt","Indoor Rower","No",""
"27076071","2016-08-07 10:18:00","15:00 row","""15:00.0""","900","","","3368","","21","955","2:13.6","147","805","199","","138","38","Hwt","Indoor Rower","No",""
"27002025","2016-08-03 19:56:00","5:00 row","""5:00.0""","300","","","1165","","20","297","2:08.7","164","864","70","","154","38","Hwt","Indoor Rower","No",""
"27002027","2016-08-03 19:12:00","15:00 row","""15:00.0""","900","","","3526","","20","908","2:07.6","168","879","219","","151","38","Hwt","Indoor Rower","No",""
"26991622","2016-08-02 00:00:00","5,000m row","""21:22.6""","1282.6","","","5000","","","","2:08.2","166","870","310","","","38","Hwt","Indoor Rower","No",""
"26991620","2016-08-02 00:00:00","2,000m row","""8:16.0""","496","","","2000","","","","2:04.0","184","931","128","","","38","Hwt","Indoor Rower","No",""
"27002028","2016-07-31 10:48:00","5:05 row","""5:05.0""","305","","","1291","","28","140","1:58.1","212","1030","86","","206","38","Hwt","Indoor Rower","No",""
"27002029","2016-07-31 10:17:00","15:00 row","""15:00.0""","900","","","3401","","21","939","2:12.3","151","820","202","","142","38","Hwt","Indoor Rower","No",""
"26964560","2016-07-28 00:00:00","5,000m row","""21:30.0""","1290","","","5000","","","","2:09.0","163","861","309","","","38","Hwt","Indoor Rower","No",""
"26964559","2016-07-28 00:00:00","2,000m row","""8:07.0""","487","","","2000","","","","2:01.7","194","967","131","","","38","Hwt","Indoor Rower","No",""
"26956796","2016-07-27 19:53:00","5:00 row","""5:00.0""","300","","","1100","","20","303","2:16.3","138","775","64","","140","38","Hwt","Indoor Rower","No",""
"26956798","2016-07-27 19:19:00","15:00 row","""15:00.0""","900","","","3622","","21","938","2:04.2","183","928","230","","135","38","Hwt","Indoor Rower","No",""
"26956768","2016-07-26 12:46:00","2,000m row","""8:20.1""","500.1","","","2000","","","","2:05.0","179","916","127","","","38","Hwt","Indoor Rower","No",""
"26956767","2016-07-26 12:34:00","2,000m row","""8:19.5""","499.5","","","2000","","","","2:04.8","180","918","127","","","38","Hwt","Indoor Rower","No",""
"26956766","2016-07-26 12:23:00","2,000m row","""8:07.9""","487.9","","","2000","","","","2:01.9","193","963","131","","","38","Hwt","Indoor Rower","No",""
"26934984","2016-07-24 10:58:00","10:00 row","""10:00.0""","600","","","2154","","22","643","2:19.2","130","745","122","","125","38","Hwt","Indoor Rower","No",""
"26934986","2016-07-24 10:24:00","15:00 row","""15:00.0""","900","","","3533","","22","975","2:07.3","169","882","219","","141","38","Hwt","Indoor Rower","No",""
"26934987","2016-07-06 19:51:00","5:00 row","""5:00.0""","300","","","1071","","21","313","2:20.0","127","738","59","","132","38","Hwt","Indoor Rower","No",""
"26934988","2016-07-06 19:43:00","10x0:30/0:30r row","""5:00.0""","300","5:00.0","300","1128","204","38","202","2:12.9","149","812","61","","143","38","Hwt","Indoor Rower","No",""
"26934989","2016-07-06 19:11:00","15:00 row","""15:00.0""","900","","","3591","","22","954","2:05.3","178","912","227","","143","38","Hwt","Indoor Rower","No",""
"26934990","2016-07-03 11:01:00","10:00 row","""10:00.0""","600","","","2149","","21","639","2:19.5","129","742","121","","119","38","Hwt","Indoor Rower","No",""
"26934991","2016-07-03 10:18:00","12:00 row","""12:00.0""","720","","","2875","","22","661","2:05.2","178","913","181","","120","38","Hwt","Indoor Rower","No",""
"26741571","2016-06-19 11:01:00","5:00 row","""5:00.0""","300","","","1160","","21","311","2:09.3","162","857","70","","120","38","Hwt","Indoor Rower","No",""
"26741572","2016-06-19 10:20:00","15:00 row","""15:00.0""","900","","","3543","","22","1972","2:07.0","171","887","220","","","38","Hwt","Indoor Rower","No",""
"26732108","2016-06-17 13:32:00","3000m row","""12:50.8""","770.8","","","3000","","21","832","2:08.4","165","868","182","","","38","Hwt","Indoor Rower","No",""
"26732041","2016-06-17 13:16:00","2000m row","""8:00.5""","480.5","","","2000","","23","538","2:00.1","202","994","132","","","38","Hwt","Indoor Rower","No",""
"26690865","2016-06-10 13:18:00","2000m row","""8:19.9""","499.9","","","2000","","21","530","2:04.9","179","917","125","","","38","Hwt","Indoor Rower","No",""
"26690866","2016-06-10 13:02:00","2000m row","""8:17.7""","497.7","","","2000","","22","540","2:04.4","182","925","126","","","38","Hwt","Indoor Rower","No",""
"26690867","2016-06-10 12:52:00","2000m row","""8:21.4""","501.4","","","2000","","21","542","2:05.3","178","911","124","","","38","Hwt","Indoor Rower","No",""
"26681352","2016-06-08 19:56:00","10:00 row","""10:00.0""","600","","","2330","","21","632","2:08.7","164","864","142","","","38","Hwt","Indoor Rower","No",""
"26681353","2016-06-08 19:13:00","15:00 row","""15:00.0""","900","","","3543","","22","976","2:07.0","171","887","219","","","38","Hwt","Indoor Rower","No",""
"26690955","2016-06-05 10:58:00","1,188m row","""5:00.0""","300","","","1188","","","","2:06.2","174","898","75","","","38","Hwt","Indoor Rower","No",""
"26690954","2016-06-05 10:14:00","2,374m row","""10:00.0""","600","","","2374","","","","2:06.3","173","896","149","","","38","Hwt","Indoor Rower","No",""
"26681354","2016-05-25 19:54:00","5:00 row","""5:00.0""","300","","","1175","","21","107","2:07.6","168","878","70","","","38","Hwt","Indoor Rower","No",""
"26600653","2016-05-25 19:11:00","15:00 row","""15:00.0""","900","","","3528","","22","110","2:07.5","169","880","219","","","38","Hwt","Indoor Rower","No",""
"26579116","2016-05-22 10:59:00","2,282m row","""10:00.0""","600","","","2282","","","","2:11.4","154","830","138","","","38","Hwt","Indoor Rower","No",""
"26579115","2016-05-22 10:10:00","2,403m row","""10:00.0""","600","","","2403","","","","2:04.8","180","919","153","","","38","Hwt","Indoor Rower","No",""
"26579114","2016-05-18 19:54:00","1,179m row","""5:00.0""","300","","","1179","","","","2:07.2","170","884","74","","","38","Hwt","Indoor Rower","No",""
"26579113","2016-05-18 19:46:00","500m row","""1:42.7""","102.7","","","500","","","","1:42.7","323","1412","40","","","38","Hwt","Indoor Rower","No",""
"26579112","2016-05-18 19:42:00","500m row","""1:44.9""","104.9","","","500","","","","1:44.9","303","1343","39","","","38","Hwt","Indoor Rower","No",""
"26538263","2016-05-15 10:55:00","2,350m row","""10:00.0""","600","","","2350","","","","2:07.6","168","878","146","","","38","Hwt","Indoor Rower","No",""
"26538262","2016-05-15 10:16:00","2,311m row","""10:00.0""","600","","","2311","","","","2:09.8","160","850","142","","","38","Hwt","Indoor Rower","No",""
"26520791","2016-05-11 19:57:00","10:00 row","""10:00.0""","600","","","2343","","23","113","2:08.0","167","873","143","","","38","Hwt","Indoor Rower","No",""
"26538261","2016-05-11 19:15:00","3,118m row","""13:00.0""","780","","","3118","","","","2:05.0","179","915","198","","","38","Hwt","Indoor Rower","No",""
"26499522","2016-05-08 11:01:00","2,256m row","""10:00.0""","600","","","2256","","","","2:12.9","149","812","135","","","38","Hwt","Indoor Rower","No",""
"26499521","2016-05-08 10:11:00","2,270m row","""10:00.0""","600","","","2270","","","","2:12.1","152","821","137","","","38","Hwt","Indoor Rower","No",""
"26490377","2016-05-06 12:58:00","5,000m row","""20:45.1""","1245.1","","","5000","","","","2:04.5","181","924","320","","","38","Hwt","Indoor Rower","No",""
"26490376","2016-05-04 19:17:00","1,251m row","""5:00.0""","300","","","1251","","","","1:59.9","203","998","83","","","38","Hwt","Indoor Rower","No",""
"26469995","2016-05-01 10:56:00","5:00 row","""5:00.0""","300","","","1158","","21","214","2:09.5","161","854","69","","","38","Hwt","Indoor Rower","No",""
"26469996","2016-05-01 10:11:00","10:00 row","""10:00.0""","600","","","2334","","22","172","2:08.5","165","867","142","","","38","Hwt","Indoor Rower","No",""
