"ID","Date","Description","Work Time (Formatted)","Work Time (Seconds)","Rest Time (Formatted)","Rest Time (Seconds)","Work Distance","Rest Distance","Stroke Rate/Cadence","Stroke Count","Pace","Avg Watts","Cal/Hour","Total Cal","Avg Heart Rate","Drag Factor","Age","Weight","Type","Ranked","Comments"
"26377340","2016-04-20 20:02:00","10:00 row","""10:00.0""","600","","","2313","","21","104","2:09.7","160","852","140","","","38","Hwt","Indoor Rower","No",""
"26377341","2016-04-20 19:17:00","10:00 row","""10:00.0""","600","","","2453","","22","112","2:02.2","191","958","157","","","38","Hwt","Indoor Rower","No",""
"26352901","2016-04-17 10:52:00","1600m row","""6:03.4""","363.4","","","1600","","28","110","1:53.5","239","1122","111","","","38","Hwt","Indoor Rower","No",""
"26352742","2016-04-17 10:21:00","4x200m/1:00r row","""2:29.4""","149.4","4:00.0","240","800","108","32","128","1:33.3","430","1779","46","","","38","Hwt","Indoor Rower","No",""
"26352743","2016-04-17 10:13:00","10:00 row","""10:00.0""","600","","","2343","","22","110","2:08.0","167","873","144","","","38","Hwt","Indoor Rower","No",""
"26346534","2016-04-16 11:58:00","5000m row","""21:18.5""","1278.5","","","5000","","22","108","2:07.8","167","876","309","","","38","Hwt","Indoor Rower","No",""
"26346535","2016-04-16 11:29:00","3000m row","""12:39.6""","759.6","","","3000","","21","104","2:06.6","172","893","186","184","","38","Hwt","Indoor Rower","No",""
"26346536","2016-04-16 11:04:00","3000m row","""12:46.8""","766.8","","","3000","","21","103","2:07.8","168","877","185","184","","38","Hwt","Indoor Rower","No",""
"26327119","2016-04-13 19:58:00","10:00 row","""10:00.0""","600","","","2274","","21","106","2:11.9","152","824","136","","","38","Hwt","Indoor Rower","No",""
"26327120","2016-04-13 19:19:00","10:00 row","""10:00.0""","600","","","2372","","24","119","2:06.4","173","895","147","","","38","Hwt","Indoor Rower","No",""
"26300586","2016-04-10 11:01:00","5:00 row","""5:00.0""","300","","","1120","","23","117","2:13.9","146","801","65","","","38","Hwt","Indoor Rower","No",""
"26300587","2016-04-10 10:54:00","1:00 row","""1:00.0""","60","","","302","","33","33","1:39.3","357","1528","25","","","38","Hwt","Indoor Rower","No",""
"26300588","2016-04-10 10:50:00","1:00 row","""1:00.0""","60","","","284","","31","31","1:45.6","297","1321","22","","","38","Hwt","Indoor Rower","No",""
"26300590","2016-04-10 10:46:00","1:00 row","""1:00.0""","60","","","276","","32","32","1:48.6","273","1237","20","","","38","Hwt","Indoor Rower","No",""
"26300592","2016-04-10 10:18:00","15:00 row","""15:00.0""","900","","","3533","","23","114","2:07.3","169","882","219","","","38","Hwt","Indoor Rower","No",""
"26293636","2016-04-09 11:24:00","5000m row","""21:58.0""","1318","","","5000","","23","114","2:11.8","153","826","301","184","","38","Hwt","Indoor Rower","No",""
"26300598","2016-04-09 10:54:00","5,000m row","""21:34.6""","1294.6","","","5000","","","","2:09.4","161","855","307","","","38","Hwt","Indoor Rower","No",""
"26274385","2016-04-06 19:55:00","5:00 row","""5:00.0""","300","","","1112","","21","103","2:14.8","143","790","64","","","38","Hwt","Indoor Rower","No",""
"26274386","2016-04-06 19:48:00","10:00 row","""10:00.0""","600","","","2436","","21","107","2:03.1","187","944","156","","","38","Hwt","Indoor Rower","No",""
"26274387","2016-04-06 19:14:00","10:00 row","""10:00.0""","600","","","2352","","22","110","2:07.5","169","880","145","","","38","Hwt","Indoor Rower","No",""
"26245382","2016-04-03 10:02:00","100m row","""0:22.7""","22.7","","","100","","26","26","1:53.5","239","1123","7","","","38","Hwt","Indoor Rower","No",""
"26245378","2016-04-03 10:01:00","433m row","""1:52.0""","112","","","433","","25","124","2:09.3","162","856","25","","","38","Hwt","Indoor Rower","No",""
"26245374","2016-04-03 09:57:00","5000m row","""21:24.1""","1284.1","","","5000","","23","115","2:08.4","165","868","306","","","38","Hwt","Indoor Rower","No",""
"26245375","2016-04-03 09:32:00","5000m row","""21:28.3""","1288.3","","","5000","","22","111","2:08.8","164","863","306","","","38","Hwt","Indoor Rower","No",""
"26238414","2016-04-02 10:55:00","5:00 row","""5:00.0""","300","","","1162","","22","112","2:09.0","163","859","69","","","38","Hwt","Indoor Rower","No",""
"26238295","2016-04-02 10:13:00","10:00 row","""10:00.0""","600","","","2482","","23","228","2:00.8","198","982","163","","","38","Hwt","Indoor Rower","No",""
"26216251","2016-03-30 19:57:00","10:00 row","""10:00.0""","600","","","2344","","23","113","2:07.9","167","874","142","","","38","Hwt","Indoor Rower","No",""
"26191894","2016-03-28 10:24:00","10:00 row","""10:00.0""","600","","","2328","","22","222","2:08.8","164","862","142","","","38","Hwt","Indoor Rower","No",""
"26191895","2016-03-28 09:42:00","10:00 row","""10:00.0""","600","","","2507","","24","118","1:59.6","204","1002","166","","","38","Hwt","Indoor Rower","No",""
"26187206","2016-03-27 09:52:00","10:00 row","""10:00.0""","600","","","2321","","23","114","2:09.2","162","857","141","","","38","Hwt","Indoor Rower","No",""
"26187207","2016-03-27 09:14:00","10:00 row","""10:00.0""","600","","","2456","","24","122","2:02.1","192","960","159","","","38","Hwt","Indoor Rower","No",""
"26170857","2016-03-25 11:51:00","5000m row","""21:20.5""","1280.5","","","5000","","22","112","2:08.0","167","873","308","","","38","Hwt","Indoor Rower","No",""
"26170647","2016-03-25 11:23:00","5000m row","""21:29.6""","1289.6","","","5000","","22","220","2:08.9","163","861","306","","","38","Hwt","Indoor Rower","No",""
"26170648","2016-03-25 10:56:00","5000m row","""21:26.9""","1286.9","","","5000","","22","109","2:08.6","164","865","306","184","","38","Hwt","Indoor Rower","No",""
"26157425","2016-03-23 19:37:00","10:00 row","""10:00.0""","600","","","2465","","23","117","2:01.7","194","968","160","","","38","Hwt","Indoor Rower","No",""
"26157426","2016-03-23 19:24:00","15:00 row","""15:00.0""","900","","","3566","","23","113","2:06.1","174","899","223","","","38","Hwt","Indoor Rower","No",""
"26125367","2016-03-20 10:33:00","3:00 row","""3:00.0""","180","","","805","","27","80","1:51.8","250","1161","57","","","38","Hwt","Indoor Rower","No",""
"26125512","2016-03-20 10:18:00","15:00 row","""15:00.0""","900","","","3537","","23","113","2:07.2","170","884","219","","","38","Hwt","Indoor Rower","No",""
"26118008","2016-03-19 10:53:00","5000m row","""21:36.1""","1296.1","","","5000","","22","108","2:09.6","161","853","305","","","38","Hwt","Indoor Rower","No",""
"26118014","2016-03-19 00:00:00","5,000m row","""21:34.1""","1294.1","","","5000","","","","2:09.4","161","855","307","","","38","Hwt","Indoor Rower","No",""
"26064229","2016-03-13 10:19:00","15:00 row","""15:00.0""","900","","","3711","","23","114","2:01.2","196","975","242","184","","38","Hwt","Indoor Rower","No",""
"26061658","2016-03-09 19:51:00","5:00 row","""5:00.0""","300","","","1158","","22","108","2:09.5","161","854","70","184","","38","Hwt","Indoor Rower","No",""
"26061660","2016-03-09 19:17:00","10:00 row","""10:00.0""","600","","","2483","","23","114","2:00.8","198","982","162","184","","38","Hwt","Indoor Rower","No",""
"25845162","2016-02-16 14:36:00","1,208m row","""5:00.0""","300","","","1208","","","","2:04.1","183","929","77","","","38","Hwt","Indoor Rower","No",""
"25835413","2016-02-15 13:50:00","27:41 row","""24:41.6""","1481.6","3:00.0","180","6000","70","22","65","2:03.4","186","939","355","184","","38","Hwt","Indoor Rower","No",""
"25825681","2016-02-14 10:46:00","3:00 row","""1:30.0""","90","1:30.0","90","454","50","33","99","1:39.1","359","1536","26","184","","38","Hwt","Indoor Rower","No",""
"25825683","2016-02-14 10:42:00","100m row","""0:16.0""","16","","","100","","49","24","1:20.0","684","2652","11","","","38","Hwt","Indoor Rower","Yes",""
"25825684","2016-02-14 10:12:00","10:00 row","""10:00.0""","600","","","2478","","23","457","2:01.0","197","978","161","","","38","Hwt","Indoor Rower","No",""
"25817480","2016-02-13 10:25:00","27:33 row","""24:33.3""","1473.3","3:00.0","180","6000","83","21","1031","2:02.7","189","950","358","","","38","Hwt","Indoor Rower","No",""
"25811732","2016-02-12 14:30:00","7000m row","""28:57.8""","1737.8","","","7000","","21","1221","2:04.1","183","929","447","","","38","Hwt","Indoor Rower","No",""
"25798237","2016-02-10 19:59:00","10:00 row","""10:00.0""","600","","","2249","","21","417","2:13.3","147","807","132","","","38","Hwt","Indoor Rower","No",""
"25798229","2016-02-10 19:47:00","1,000m row","""3:50.6""","230.6","","","1000","","","","1:55.3","228","1085","70","","","38","Hwt","Indoor Rower","No",""
"25798228","2016-02-10 19:24:00","3,664m row","""15:00.0""","900","","","3664","","","","2:02.8","189","950","238","","","38","Hwt","Indoor Rower","No",""
"25775914","2016-02-08 13:34:00","4,052m row","""16:35.4""","995.4","","","4052","","","","2:02.8","189","950","263","","","38","Hwt","Indoor Rower","No",""
"25775915","2016-02-08 13:13:00","2,000m row","""8:15.5""","495.5","","","2000","","","","2:03.8","184","933","128","","","38","Hwt","Indoor Rower","No",""
"25766908","2016-02-07 10:49:00","2,350m row","""10:00.0""","600","","","2350","","","","2:07.6","168","878","146","","","38","Hwt","Indoor Rower","No",""
"25766910","2016-02-07 10:14:00","2,500m row","""10:00.0""","600","","","2500","","","","2:00.0","203","997","166","","","38","Hwt","Indoor Rower","No",""
"25752296","2016-02-05 14:18:00","4,051m row","""16:27.7""","987.7","","","4051","","","","2:01.9","193","964","264","","","38","Hwt","Indoor Rower","No",""
"25742597","2016-02-04 13:46:00","4,034m row","""16:27.1""","987.1","","","4034","","","","2:02.3","191","957","262","","","38","Hwt","Indoor Rower","No",""
"25742598","2016-02-04 13:20:00","500m row","""1:53.6""","113.6","","","500","","","","1:53.6","239","1121","35","","","38","Hwt","Indoor Rower","No",""
"25742546","2016-02-03 20:28:00","1,186m row","""5:00.0""","300","","","1186","","","","2:06.4","173","895","75","","","38","Hwt","Indoor Rower","No",""
"25742545","2016-02-03 20:12:00","1,000m row","""3:43.5""","223.5","","","1000","","","","1:51.7","251","1163","72","","","38","Hwt","Indoor Rower","No",""
"25742544","2016-02-03 19:50:00","3,719m row","""15:00.0""","900","","","3719","","","","2:01.0","198","979","245","","","38","Hwt","Indoor Rower","No",""
"25742543","2016-02-02 15:07:00","4,046m row","""18:07.7""","1087.7","","","4046","","","","2:14.4","144","795","240","","","38","Hwt","Indoor Rower","No",""
"25742542","2016-02-02 14:47:00","2,000m row","""8:17.0""","497","","","2000","","","","2:04.2","182","927","128","","","38","Hwt","Indoor Rower","No",""
"25742541","2016-01-31 10:50:00","3,664m row","""15:00.0""","900","","","3664","","","","2:02.8","189","950","238","","","38","Hwt","Indoor Rower","No",""
"25742540","2016-01-30 11:57:00","8,061m row","""37:52.8""","2272.8","","","8061","","","","2:20.9","125","729","460","","","38","Hwt","Indoor Rower","No",""
"25742539","2016-01-24 11:33:00","4,333m row","""19:30.0""","1170","","","4333","","","","2:15.0","142","789","256","","","38","Hwt","Indoor Rower","No",""
"25742538","2016-01-24 11:11:00","500m row","""1:49.2""","109.2","","","500","","","","1:49.2","269","1225","37","","","38","Hwt","Indoor Rower","No",""
"25742537","2016-01-23 12:47:00","14,108m row","""1:07:08.0""","4028","","","14108","","","","2:22.7","120","714","799","","","38","Hwt","Indoor Rower","No",""
"25742536","2016-01-21 14:31:00","6,044m row","""27:41.2""","1661.2","","","6044","","","","2:17.4","135","764","353","","","38","Hwt","Indoor Rower","No",""
"25742535","2016-01-20 20:24:00","1,160m row","""5:00.0""","300","","","1160","","","","2:09.3","162","857","71","","","38","Hwt","Indoor Rower","No",""
"25742534","2016-01-20 20:09:00","1,000m row","""3:49.6""","229.6","","","1000","","","","1:54.8","231","1096","70","","","38","Hwt","Indoor Rower","No",""
"25742533","2016-01-19 14:59:00","1,000m row","""3:50.5""","230.5","","","1000","","","","1:55.2","229","1086","70","","","38","Hwt","Indoor Rower","No",""
"25742532","2016-01-19 14:50:00","2,000m row","""8:15.3""","495.3","","","2000","","","","2:03.8","184","934","129","","","38","Hwt","Indoor Rower","No",""
"25742531","2016-01-19 14:38:00","3,000m row","""12:41.6""","761.6","","","3000","","","","2:06.9","171","888","188","","","38","Hwt","Indoor Rower","No",""
"25742530","2016-01-18 14:42:00","6,044m row","""27:39.6""","1659.6","","","6044","","","","2:17.2","135","765","353","","","38","Hwt","Indoor Rower","No",""
"25742529","2016-01-17 11:36:00","5,786m row","""25:00.0""","1500","","","5786","","","","2:09.6","161","853","355","","","38","Hwt","Indoor Rower","No",""
"25742528","2016-01-17 10:49:00","2,472m row","""10:00.0""","600","","","2472","","","","2:01.3","196","973","162","","","38","Hwt","Indoor Rower","No",""
"25742527","2016-01-16 12:17:00","2,366m row","""10:00.0""","600","","","2366","","","","2:06.7","172","890","148","","","38","Hwt","Indoor Rower","No",""
"25742526","2016-01-16 11:09:00","2,457m row","""10:00.0""","600","","","2457","","","","2:02.1","192","961","160","","","38","Hwt","Indoor Rower","No",""
"25742525","2016-01-15 14:40:00","6,045m row","""27:44.0""","1664","","","6045","","","","2:17.6","134","762","352","","","38","Hwt","Indoor Rower","No",""
"25742524","2016-01-14 14:33:00","5,081m row","""23:22.1""","1402.1","","","5081","","","","2:17.9","133","758","295","","","38","Hwt","Indoor Rower","No",""
"25742523","2016-01-13 20:28:00","2,310m row","""10:00.0""","600","","","2310","","","","2:09.8","160","849","142","","","38","Hwt","Indoor Rower","No",""
"25742522","2016-01-13 20:07:00","500m row","""1:44.2""","104.2","","","500","","","","1:44.2","309","1364","39","","","38","Hwt","Indoor Rower","No",""
"25742521","2016-01-11 14:12:00","7,000m row","""29:11.9""","1751.9","","","7000","","","","2:05.1","179","914","445","","","38","Hwt","Indoor Rower","No",""
"25742520","2016-01-10 11:05:00","7,000m row","""29:28.6""","1768.6","","","7000","","","","2:06.3","174","897","441","","","38","Hwt","Indoor Rower","No",""
"25742519","2016-01-10 10:53:00","500m row","""1:39.8""","99.8","","","500","","","","1:39.8","352","1511","42","","","38","Hwt","Indoor Rower","No",""
"25742518","2016-01-09 12:18:00","3,552m row","""15:00.0""","900","","","3552","","","","2:06.6","172","892","223","","","38","Hwt","Indoor Rower","No",""
"25742517","2016-01-09 11:39:00","1,254m row","""5:00.0""","300","","","1254","","","","1:59.6","204","1003","84","","","38","Hwt","Indoor Rower","No",""
"25742516","2016-01-09 11:32:00","1,229m row","""5:00.0""","300","","","1229","","","","2:02.0","193","962","80","","","38","Hwt","Indoor Rower","No",""
"25742515","2016-01-07 14:55:00","3,000m row","""12:28.7""","748.7","","","3000","","","","2:04.7","180","919","191","","","38","Hwt","Indoor Rower","No",""
"25742514","2016-01-07 14:40:00","1,500m row","""6:00.5""","360.5","","","1500","","","","2:00.1","202","994","100","","","38","Hwt","Indoor Rower","No",""
"25742513","2016-01-07 14:31:00","3,000m row","""12:38.3""","758.3","","","3000","","","","2:06.3","173","896","189","","","38","Hwt","Indoor Rower","No",""
"25742512","2016-01-06 19:57:00","2,343m row","""10:00.0""","600","","","2343","","","","2:08.0","167","873","146","","","38","Hwt","Indoor Rower","No",""
"25742510","2016-01-06 19:48:00","2,541m row","""10:00.0""","600","","","2541","","","","1:58.0","213","1031","172","","","38","Hwt","Indoor Rower","No",""
"25742509","2016-01-05 14:23:00","2,500m row","""10:23.1""","623.1","","","2500","","","","2:04.6","181","922","160","","","38","Hwt","Indoor Rower","No",""
"25742508","2016-01-05 14:12:00","5,119m row","""24:18.5""","1458.5","","","5119","","","","2:22.4","121","716","290","","","38","Hwt","Indoor Rower","No",""
"25742507","2016-01-04 14:26:00","6,059m row","""27:37.8""","1657.8","","","6059","","","","2:16.8","137","770","355","","","38","Hwt","Indoor Rower","No",""
"25742506","2016-01-03 12:31:00","7,011m row","""30:00.0""","1800","","","7011","","","","2:08.3","165","869","435","","","38","Hwt","Indoor Rower","No",""
"25742505","2016-01-02 11:58:00","10,083m row","""46:20.8""","2780.8","","","10083","","","","2:17.8","133","759","586","","","38","Hwt","Indoor Rower","No",""
"25742504","2016-01-02 11:09:00","1,946m row","""7:50.3""","470.3","","","1946","","","","2:00.8","198","982","128","","","38","Hwt","Indoor Rower","No",""
"25742503","2015-12-30 14:49:00","1,200m row","""5:00.0""","300","","","1200","","","","2:05.0","179","916","76","","","38","Hwt","Indoor Rower","No",""
"25742502","2015-12-30 14:15:00","2,563m row","""10:00.0""","600","","","2563","","","","1:57.0","218","1051","175","","","38","Hwt","Indoor Rower","No",""
"25742501","2015-12-29 13:49:00","6,059m row","""30:12.5""","1812.5","","","6059","","","","2:29.5","105","659","332","","","38","Hwt","Indoor Rower","No",""
"25742499","2015-12-28 11:05:00","10,000m row","""42:53.6""","2573.6","","","10000","","","","2:08.6","164","865","618","","","38","Hwt","Indoor Rower","No",""
"25742498","2015-12-27 10:51:00","3,659m row","""15:00.0""","900","","","3659","","","","2:02.9","188","947","237","","","38","Hwt","Indoor Rower","No",""
"25742497","2015-12-23 13:23:00","1,000m row","""3:46.5""","226.5","","","1000","","","","1:53.2","241","1129","71","","","38","Hwt","Indoor Rower","No",""
"25742496","2015-12-20 11:32:00","10,000m row","""42:50.4""","2570.4","","","10000","","","","2:08.5","165","867","619","","","38","Hwt","Indoor Rower","No",""
"25742495","2015-12-20 10:48:00","100m row","""0:24.0""","24","","","100","","","","2:00.0","203","997","7","","","38","Hwt","Indoor Rower","No",""
"25742494","2015-12-19 11:28:00","2,000m row","""8:29.9""","509.9","","","2000","","","","2:07.4","169","881","125","","","38","Hwt","Indoor Rower","No",""
"25742493","2015-12-19 10:48:00","3,668m row","""15:00.0""","900","","","3668","","","","2:02.6","190","952","238","","","38","Hwt","Indoor Rower","No",""
"25742492","2015-12-19 10:33:00","62m row","""0:17.5""","17.5","","","62","","","","2:21.1","125","728","4","","","38","Hwt","Indoor Rower","No",""
"25742491","2015-12-16 20:28:00","2,000m row","""8:25.6""","505.6","","","2000","","","","2:06.4","173","896","126","","","38","Hwt","Indoor Rower","No",""
"25742490","2015-12-16 19:55:00","1,000m row","""3:51.3""","231.3","","","1000","","","","1:55.6","226","1078","69","","","38","Hwt","Indoor Rower","No",""
"25742489","2015-12-16 09:01:00","1,209m row","""5:02.3""","302.3","","","1209","","","","2:05.0","179","916","77","","","38","Hwt","Indoor Rower","No",""
"25742488","2015-12-16 08:51:00","829m row","""3:00.0""","180","","","829","","","","1:48.5","274","1241","62","","","38","Hwt","Indoor Rower","No",""
"25742487","2015-12-16 08:45:00","794m row","""3:00.0""","180","","","794","","","","1:53.3","240","1127","56","","","38","Hwt","Indoor Rower","No",""
"25742486","2015-12-16 08:39:00","820m row","""3:00.0""","180","","","820","","","","1:49.7","265","1211","61","","","38","Hwt","Indoor Rower","No",""
"25742485","2015-12-16 08:35:00","1,183m row","""5:05.3""","305.3","","","1183","","","","2:09.0","163","860","73","","","38","Hwt","Indoor Rower","No",""
"25742484","2015-12-15 14:46:00","5,000m row","""20:27.8""","1227.8","","","5000","","","","2:02.7","189","950","324","","","38","Hwt","Indoor Rower","No",""
"25742483","2015-12-15 14:25:00","29m row","""0:09.3""","9.3","","","29","","","","2:40.3","85","592","2","","","38","Hwt","Indoor Rower","No",""
"25742482","2015-12-15 14:20:00","2,000m row","""8:20.9""","500.9","","","2000","","","","2:05.2","178","913","127","","","38","Hwt","Indoor Rower","No",""
"25742481","2015-12-13 11:30:00","2,000m row","""8:38.0""","518","","","2000","","","","2:09.5","161","854","123","","","38","Hwt","Indoor Rower","No",""
"30219908","2015-12-12 00:00:00","2,000m row","""7:09.4""","429.4","","","2000","","","","1:47.3","283","1273","152","","","38","Hwt","Indoor Rower","No",""
"25742480","2015-12-09 19:59:00","2,569m row","""10:05.0""","605","","","2569","","","","1:57.7","214","1037","174","","","38","Hwt","Indoor Rower","No",""
"25742479","2015-12-07 20:39:00","856m row","""3:00.0""","180","","","856","","","","1:45.1","301","1336","67","","","38","Hwt","Indoor Rower","No",""
"25742478","2015-12-07 20:12:00","3,797m row","""15:05.5""","905.5","","","3797","","","","1:59.2","206","1010","254","","","38","Hwt","Indoor Rower","No",""
"25742477","2015-12-06 11:26:00","2,312m row","""10:00.0""","600","","","2312","","","","2:09.7","160","851","142","","","38","Hwt","Indoor Rower","No",""
"25742476","2015-12-05 12:06:00","10,000m row","""40:55.0""","2455","","","10000","","","","2:02.7","189","951","649","","","38","Hwt","Indoor Rower","Yes",""
"25742475","2015-12-05 11:25:00","675m row","""2:49.5""","169.5","","","675","","","","2:05.5","177","908","43","","","38","Hwt","Indoor Rower","No",""
"25742474","2015-12-04 13:34:00","2,565m row","""10:00.0""","600","","","2565","","","","1:56.9","219","1052","175","","","38","Hwt","Indoor Rower","No",""
"25742473","2015-12-04 13:17:00","2,505m row","""10:00.0""","600","","","2505","","","","1:59.7","204","1001","167","","","38","Hwt","Indoor Rower","No",""
"25742472","2015-12-01 14:15:00","2,014m row","""8:37.0""","517","","","2014","","","","2:08.3","166","869","125","","","38","Hwt","Indoor Rower","No",""
"25742471","2015-12-01 14:02:00","5,021m row","""20:24.0""","1224","","","5021","","","","2:01.8","193","965","328","","","38","Hwt","Indoor Rower","No",""
"25742470","2015-11-30 13:39:00","500m row","""1:27.5""","87.5","","","500","","","","1:27.5","522","2098","51","","","38","Hwt","Indoor Rower","Yes",""
"25742469","2015-11-30 13:33:00","510m row","""2:19.5""","139.5","","","510","","","","2:16.7","137","770","30","","","38","Hwt","Indoor Rower","No",""
"25742468","2015-11-27 14:38:00","5,000m row","""19:45.3""","1185.3","","","5000","","","","1:58.5","210","1023","337","","","38","Hwt","Indoor Rower","No",""
"25742467","2015-11-25 19:51:00","682m row","""4:00.0""","240","","","682","","","","2:55.9","64","521","35","","","38","Hwt","Indoor Rower","No",""
"25742465","2015-11-25 19:45:00","2,516m row","""10:04.9""","604.9","","","2516","","","","2:00.2","201","993","167","","","38","Hwt","Indoor Rower","No",""
"25742464","2015-11-24 15:05:00","1,170m row","""5:04.1""","304.1","","","1170","","","","2:09.9","159","848","72","","","38","Hwt","Indoor Rower","No",""
"25742463","2015-11-24 14:38:00","2,621m row","""10:00.0""","600","","","2621","","","","1:54.4","233","1103","184","","","38","Hwt","Indoor Rower","No",""
"25742462","2015-11-23 20:04:00","4,011m row","""16:00.0""","960","","","4011","","","","1:59.6","204","1002","267","","","38","Hwt","Indoor Rower","No",""
"25742461","2015-11-23 19:47:00","23m row","""0:10.6""","10.6","","","23","","","","3:50.4","29","398","1","","","38","Hwt","Indoor Rower","No",""
"25742460","2015-11-21 12:05:00","8,419m row","""41:57.2""","2517.2","","","8419","","","","2:29.4","105","660","461","","","38","Hwt","Indoor Rower","No",""
"25742458","2015-11-19 14:11:00","5,017m row","""20:19.6""","1219.6","","","5017","","","","2:01.5","195","970","329","","","38","Hwt","Indoor Rower","No",""
"25742457","2015-11-16 21:09:00","930m row","""4:18.1""","258.1","","","930","","","","2:18.7","131","750","54","","","38","Hwt","Indoor Rower","No",""
"25742456","2015-11-16 20:10:00","3,620m row","""15:04.4""","904.4","","","3620","","","","2:04.9","180","917","230","","","38","Hwt","Indoor Rower","No",""
"25742455","2015-11-10 14:42:00","9,235m row","""38:33.1""","2313.1","","","9235","","","","2:05.2","178","913","587","","","38","Hwt","Indoor Rower","No",""
"25742454","2015-11-09 20:05:00","3,676m row","""15:04.1""","904.1","","","3676","","","","2:02.9","188","947","238","","","38","Hwt","Indoor Rower","No",""
"25742453","2015-11-08 10:53:00","500m row","""1:28.6""","88.6","","","500","","","","1:28.5","503","2031","50","","","38","Hwt","Indoor Rower","No",""
"25742452","2015-11-07 02:12:00","2,000m row","""8:52.0""","532","","","2000","","","","2:13.0","149","812","120","","","38","Hwt","Indoor Rower","No",""
"25742451","2015-11-07 01:52:00","500m row","""1:29.1""","89.1","","","500","","","","1:29.1","495","2002","50","","","38","Hwt","Indoor Rower","No",""
"25742450","2015-11-07 01:47:00","2,020m row","""8:32.3""","512.3","","","2020","","","","2:06.8","172","890","127","","","38","Hwt","Indoor Rower","No",""
"25742449","2015-11-02 20:05:00","3,773m row","""16:09.0""","969","","","3773","","","","2:08.4","165","868","234","","","38","Hwt","Indoor Rower","No",""
"25742448","2015-11-01 11:55:00","2,524m row","""10:00.0""","600","","","2524","","","","1:58.8","208","1017","170","","","38","Hwt","Indoor Rower","No",""
"25742447","2015-11-01 11:44:00","1,011m row","""4:07.2""","247.2","","","1011","","","","2:02.2","192","959","66","","","38","Hwt","Indoor Rower","No",""
"25742445","2015-10-31 10:54:00","2,000m row","""7:13.5""","433.5","","","2000","","","","1:48.3","275","1246","150","","","38","Hwt","Indoor Rower","Yes",""
"25742444","2015-10-31 10:28:00","1,250m row","""5:13.6""","313.6","","","1250","","","","2:05.4","177","910","79","","","38","Hwt","Indoor Rower","No",""
"25742443","2015-10-29 14:38:00","5,327m row","""26:11.5""","1571.5","","","5327","","","","2:27.5","109","675","295","","","38","Hwt","Indoor Rower","No",""
"25742442","2015-10-29 14:10:00","1,084m row","""4:40.8""","280.8","","","1084","","","","2:09.5","161","854","67","","","38","Hwt","Indoor Rower","No",""
"25742441","2015-10-28 20:39:00","2,563m row","""10:00.0""","600","","","2563","","","","1:57.0","218","1051","175","","","38","Hwt","Indoor Rower","No",""
"25742440","2015-10-28 20:28:00","1,019m row","""4:25.2""","265.2","","","1019","","","","2:10.1","159","846","62","","","38","Hwt","Indoor Rower","No",""
"25742439","2015-10-26 21:07:00","3,644m row","""15:06.9""","906.9","","","3644","","","","2:04.4","182","925","233","","","38","Hwt","Indoor Rower","No",""
